Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45
  Collaboration,,—,,—,,—,,—,,446.1,0.0218978102189781,664.5,0.030431397691885,633.8,0.0274656462747171,681.7,0.0280690918823215,633,0.0280046364706195,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,,,,
    Exenatide,,—,,—,,—,,—,,—,,—,,—,,—,,70.1,0.00310130334374475,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,,,,
    Livalo,,—,,—,,—,,—,,—,,—,,5.7,0.000247008809980889,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,,,,
    Cymbalta,,—,,—,,—,,—,,—,,—,,21.5,0.000931699897296337,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,,,,
    Other,,—,,—,,—,,—,,22.1,0.00108482763021613,28.7,0.00131434328631618,29.7,0.00128704590463727,102,0.00419986412204311,153.7,0.00679986196766858,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,,,,
    Actos,,—,,—,,—,,—,,97.8,0.00480073041787953,36.7,0.00168071075288514,0,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,,,,
    Erbitux Royalty,,—,,—,,—,,—,,26.8,0.00131553757872363,298.3,0.0136609269096904,314.2,0.0136158189642097,321.6,0.0132419245259712,320.5,0.0141792827627702,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,,,,
    Tradjenta,,—,,—,,—,,—,,—,,—,,—,,15.1,0.000621744590616186,88.6,0.00391976428324942,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,344.5,0.00745864145425019,251,0.00428932828281732
    Byetta,,—,,—,,—,,—,,299.4,0.0146967145921588,300.8,0.0137754167429932,262.5,0.0113754057228041,243.1,0.0100096761575361,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,,,,
  Animal Health,,798.7,0.0576349952012931,863.7,0.0589745515626174,875.5,0.0557956051799735,995.6,0.0534312225961048,1093.3,0.0536670610006921,1207.2,0.0552848507052574,1391.4,0.0602961505627034,1678.6,0.0691165874045251,2036.5,0.0900970650433121,2151.5,0.0930857392560929,2346.6,0.119629884530091,3181,0.159379117878419,3158.2,0.148816563865027,3085.7,0.13491581151924,—,,—,,—,,—,,—,,—,,,,,
    Companion,,—,,—,,—,,—,,—,,—,,—,,—,,—,,539.4,0.0233374147128685,516.8,0.0263465116871861,919.2,0.046055103789325,969.6,0.0456882212410647,1068.7,0.0467266836603079,—,,—,,—,,—,,—,,—,,,,,
    Food and Other,,—,,—,,—,,—,,—,,—,,—,,—,,—,,1612.1,0.0697483245432244,1829.8,0.0932833728429048,2261.8,0.113324014089094,2188.6,0.103128342623963,2017,0.0881891278589324,—,,—,,—,,—,,—,,—,,,,,
Net Sales % Increased at Constant Currency,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,,,,
  Neuroscience,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-3,,-49,,-9,,-9,,-19,,-17,,-4,,6,,2,,-14,,87,,,,,
    Reyvow,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,89,,41,,4,,,,,
    Emgality,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,58,,16,,4,,,,,
    Other Neuroscience,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-40,,-36,,-21,,0,,66,,-44,,-12,,-9,,-12,,-4,,-4,,,,,
    Cymbalta,,—,,—,,—,,—,,—,,—,,—,,—,,—,,2,,-68,,-27,,-11,,-17,,-8,,3,,5,,-25,,-47,,-12,,,,,
    Zyprexa,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-23,,-9,,2,,8,,-19,,-21,,-8,,-3,,3,,-14,,—,,,,,
    Amyvid,,—,,—,,—,,—,,—,,—,,—,,—,,—,,47,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,,,,
    Strattera,,—,,—,,—,,—,,—,,—,,—,,—,,—,,17,,6,,12,,-25,,-27,,-28,,-45,,-47,,14,,—,,—,,,,,
    Prozac,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-3,,-1,,-3,,21,,-6,,-4,,-2,,—,,—,,—,,—,,,,,
  Diabetes,,—,,—,,—,,—,,—,,—,,—,,—,,—,,10,,-3,,8,,15,,25,,15,,11,,6,,10,,13,,36,,,,,
    Jardiance,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,0,,0,,118,,45,,46,,20,,28,,45,,33,,,,,
    Other Diabetes,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-51,,-85,,-52,,0,,-32,,-50,,-16,,-25,,72,,23,,27,,,,,
    Trajenta,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,38,,21,,19,,21,,4,,5,,-41,,2,,6,,-1,,,,,
    Basaglar,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,0,,0,,401,,84,,40,,1,,-21,,-12,,-4,,,,,
    Trulicity,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,0,,18,,119,,57,,30,,23,,27,,18,,-4,,,,,
    Humulin,,—,,—,,—,,—,,—,,—,,—,,—,,—,,7,,9,,-1,,7,,-2,,0,,-1,,-2,,-4,,-15,,-16,,,,,
    Humalog,,—,,—,,—,,—,,—,,—,,—,,—,,—,,10,,8,,8,,-1,,4,,4,,-4,,-6,,-8,,-13,,-19,,,,,
    Baqsimi,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,48,,26,,—,,,,,
    Mounjaro,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,0,,—,,,,,
    Actos,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-37,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,,,,
    Glucagon,,—,,—,,—,,—,,—,,—,,—,,—,,—,,23,,8,,16,,10,,7,,5,,-11,,-26,,-49,,—,,—,,,,,
    Axiron,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-4,,-8,,-6,,-45,,—,,—,,—,,—,,—,,—,,,,,
    Evista,,—,,—,,—,,—,,—,,—,,—,,—,,—,,8,,-59,,-37,,-30,,-37,,—,,—,,—,,—,,—,,—,,,,,
  Oncology,,—,,—,,—,,—,,—,,—,,—,,—,,—,,2,,5,,10,,5,,3,,10,,9,,15,,7,,3,,19,,,,,
    Verzenio,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,1113,,—,,57,,48,,91,,56,,,,,
    Tyvyt,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,26,,-28,,40,,,,,
    Other Oncology,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-56,,0,,5,,-100,,-9,,—,,-48,,28,,-1,,33,,,,,
    Retevmo,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,70,,32,,,,,
    Elunate,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,35,,20,,,,,
    Erbitux,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,31,,41,,-6,,-2,,-15,,-1,,2,,6,,5,,,,,
    Cyramza,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,0,,54,,25,,7,,13,,11,,0,,2,,3,,,,,
    Alimta,,—,,—,,—,,—,,—,,—,,—,,—,,—,,6,,4,,3,,-9,,-10,,2,,1,,9,,-13,,-54,,-76,,,,,
    Erbitux Royalty,,—,,—,,—,,—,,—,,—,,—,,—,,—,,1,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,,,,
    Erbitux Mfg,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-23,,-21,,—,,—,,—,,—,,—,,—,,—,,—,,—,,,,,
    Human Pharmaceutical - Oncology - Lartruvo,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,0,,1600,,49,,-80,,—,,—,,—,,—,,,,,
    Portrazza,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-30,,—,,—,,—,,—,,—,,—,,,,,
    Gemzar,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-28,,-18,,4,,-22,,6,,—,,—,,—,,—,,—,,—,,,,,
  Immunology,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,0,,87,,60,,37,,35,,5,,14,,,,,
    Olumiant,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,334,,—,,49,,71,,-18,,13,,,,,
    Taltz,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,394,,67,,47,,31,,22,,16,,11,,,,,
    Qbrexza,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-24,,—,,—,,,,,
    Other Immunology,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,21,,—,,—,,,,,
  Other Pharmaceutical,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-6,,15,,-18,,8,,22,,-5,,-45,,2,,33,,-15,,-68,,,,,
    Forteo,,—,,—,,—,,—,,—,,—,,—,,—,,—,,15,,10,,11,,9,,17,,-11,,-10,,-25,,-24,,-20,,-13,,,,,
    Humatrope,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-4,,-6,,5,,0,,9,,-8,,-8,,6,,-37,,-19,,-29,,,,,
    Other,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-12,,8,,-24,,-7,,32,,-5,,-31,,-43,,-34,,-35,,-30,,,,,
    Cialis,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,16,,—,,-35,,,,,
    Vancocin,,—,,—,,—,,—,,—,,—,,—,,—,,—,,12,,30,,-8,,11,,8,,—,,—,,—,,—,,—,,—,,,,,
    Cialis,,—,,—,,—,,—,,—,,—,,—,,—,,—,,13,,8,,10,,9,,-6,,—,,-50,,-30,,16,,—,,—,,,,,
  Human Pharmaceutical,,—,,—,,—,,—,,—,,—,,—,,—,,—,,4,,-16,,5,,6,,10,,—,,—,,—,,14,,—,,—,,,,,
    Cardiovascular,,—,,—,,—,,—,,—,,—,,—,,—,,—,,12,,6,,9,,6,,-11,,—,,—,,—,,—,,—,,—,,,,,
      Other Cardiovascular,,—,,—,,—,,—,,—,,—,,—,,—,,—,,22,,-16,,21,,-23,,16,,—,,—,,—,,—,,—,,—,,,,,
      Adcirca,,—,,—,,—,,—,,—,,—,,—,,—,,—,,24,,23,,19,,6,,14,,—,,—,,—,,—,,—,,—,,,,,
      Reopro,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-12,,-12,,-2,,-10,,-91,,—,,—,,—,,—,,—,,—,,,,,
      Effient (Prasugrel),,—,,—,,—,,—,,—,,—,,—,,—,,—,,11,,3,,4,,3,,-27,,—,,—,,—,,—,,—,,—,,,,,
  Animal Health,,—,,—,,—,,—,,—,,—,,—,,—,,—,,7,,10,,40,,1,,-3,,—,,—,,—,,—,,—,,—,,,,,
    Companion,,—,,—,,—,,—,,—,,—,,—,,—,,—,,20,,-4,,82,,7,,10,,—,,—,,—,,—,,—,,—,,,,,
    Food and Other,,—,,—,,—,,—,,—,,—,,—,,—,,—,,3,,15,,29,,-1,,-8,,—,,—,,—,,—,,—,,—,,,,,
Revenue Growth %,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,35.3531257967243,1.0,26.6936766915138,1.0
  Neuroscience,,—,,—,,—,,—,,—,,7,,5,,3,,-22,,-5,,-50,,-18,,-7,,-20,,-16,,-5,,6,,4,,-19,,86,,,,,
    Reyvow,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,89,,41,,5,,,,,
    Emgality,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,59,,13,,4,,,,,
    Other Neuroscience,,—,,—,,—,,—,,—,,-65,,-100,,4,,-24,,-42,,-35,,-30,,9,,66,,-43,,-12,,-11,,-12,,-7,,-6,,,,,
    Cymbalta,,—,,—,,94,,60,,28,,14,,13,,20,,20,,2,,-68,,-36,,-9,,-19,,-6,,2,,6,,-24,,-51,,-14,,,,,
    Zyprexa,,3,,-5,,4,,9,,-1,,5,,2,,-8,,-63,,-30,,-13,,-9,,-23,,-20,,-19,,-11,,-3,,6,,-22,,—,,,,,
    Amyvid,,—,,—,,—,,—,,—,,—,,—,,—,,—,,47,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,,,,
    Yentreve,,—,,—,,—,,—,,—,,-14,,-7,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,,,,
    Permax,,—,,—,,—,,—,,—,,-10,,-21,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,,,,
    Strattera,,80,,-17,,5,,-2,,2,,5,,-5,,8,,0,,14,,4,,6,,9,,-28,,-27,,-46,,-47,,17,,—,,—,,,,,
    Prozac,,—,,—,,—,,—,,—,,-10,,-10,,-8,,-5,,-3,,-3,,-9,,17,,-8,,-5,,-5,,—,,—,,—,,—,,,,,
    Symbyax,,—,,-23,,—,,—,,—,,15,,-9,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,,,,
  Diabetes,,—,,—,,—,,—,,—,,3,,3,,12,,2,,7,,-5,,1,,15,,25,,16,,10,,6,,11,,10,,36,,,,,
    Jardiance,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,0,,10,,122,,47,,43,,22,,29,,39,,33,,,,,
    Other Diabetes,,—,,—,,—,,—,,—,,—,,—,,0,,-2,,-51,,-85,,-56,,14,,-32,,-50,,-17,,-26,,73,,16,,26,,,,,
    Trajenta,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,32,,9,,22,,23,,7,,3,,-39,,4,,3,,1,,,,,
    Basaglar,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,0,,-27,,402,,85,,39,,1,,-21,,-15,,-4,,,,,
    Trulicity,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,0,,4,,119,,58,,29,,23,,28,,15,,-4,,,,,
    Humulin,,-6,,1,,-8,,6,,8,,-4,,7,,15,,-1,,6,,6,,-7,,4,,-2,,0,,-3,,-2,,-3,,-17,,-16,,,,,
    Humalog,,8,,9,,9,,13,,18,,13,,5,,15,,1,,9,,7,,2,,-3,,3,,5,,-6,,-7,,-7,,-16,,-19,,,,,
    Baqsimi,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,49,,23,,—,,,,,
    Other Diabetes,,—,,—,,—,,—,,—,,7,,17,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,,,,
    Actos,,5,,9,,-9,,-17,,0,,-14,,11,,-5,,-50,,-37,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,,,,
    Byetta Service,,—,,—,,—,,51,,0,,53,,14,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,,,,
    Glucagon,,—,,—,,—,,—,,—,,—,,—,,—,,—,,22,,7,,15,,-2,,7,,5,,-11,,-26,,-48,,—,,—,,,,,
    Axiron,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-5,,-9,,-6,,-45,,—,,—,,—,,—,,—,,—,,,,,
    Evista,,10,,2,,1,,4,,-1,,-4,,-1,,4,,-5,,4,,-60,,-43,,11,,-38,,—,,—,,—,,—,,—,,—,,,,,
  Oncology,,—,,—,,—,,—,,—,,10,,8,,-13,,-1,,0,,4,,3,,6,,2,,12,,8,,15,,—,,-1,,18,,,,,
    Verzenio,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,0,,—,,57,,48,,84,,56,,,,,
    Tyvyt,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,35,,-30,,34,,,,,
    Retevmo,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,67,,32,,,,,
    Other Oncology,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-53,,0,,-25,,-100,,-8,,—,,-49,,33,,-4,,28,,,,,
    Elunate,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,31,,14,,,,,
    Erbitux,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,30,,42,,-6,,-2,,-14,,-1,,2,,3,,5,,,,,
    Cyramza,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,0,,60,,23,,8,,13,,12,,0,,-6,,0,,,,,
    Alimta,,—,,—,,32,,40,,35,,48,,29,,11,,5,,4,,3,,-11,,-8,,-10,,3,,-1,,10,,-12,,-55,,-77,,,,,
    Erbitux Royalty,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-2,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,,,,
    Erbitux Mfg,,—,,—,,—,,—,,—,,—,,-22,,22,,-13,,-23,,-21,,—,,—,,—,,—,,—,,—,,—,,—,,—,,,,,
    Human Pharmaceutical - Oncology - Lartruvo,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,1607,,50,,-80,,—,,—,,—,,—,,,,,
    Portrazza,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-30,,—,,—,,—,,—,,—,,—,,,,,
    Gemzar,,19,,10,,6,,13,,8,,-21,,-16,,-61,,-36,,-33,,-21,,-4,,-25,,0,,—,,—,,—,,—,,—,,—,,,,,
  Immunology,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,0,,88,,57,,37,,—,,0,,14,,,,,
    Olumiant,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,50,,75,,-26,,11,,,,,
    Taltz,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,394,,68,,46,,31,,24,,12,,11,,,,,
  Other Pharmaceutical,,-17,,-21,,-22,,-12,,-1,,26,,5,,-69,,88,,-5,,15,,3,,-12,,20,,-2,,-47,,1,,34,,-16,,-68,,,,,
    Forteo,,—,,63,,53,,19,,10,,5,,2,,14,,21,,8,,6,,2,,11,,17,,-10,,-11,,-26,,-23,,-24,,-13,,,,,
    Humatrope,,16,,-4,,0,,6,,—,,-4,,-6,,3,,-10,,-9,,-9,,-4,,-3,,8,,-7,,-10,,7,,-36,,-25,,-29,,,,,
    Other,,—,,—,,—,,—,,—,,26,,—,,-69,,-18,,-11,,8,,27,,-16,,31,,-2,,-33,,-44,,-33,,-38,,-30,,,,,
    Cialis,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-35,,,,,
    Vancocin,,—,,—,,—,,—,,—,,—,,—,,—,,—,,14,,31,,9,,-6,,6,,—,,—,,—,,—,,—,,—,,,,,
    Cialis,,78,,30,,27,,0,,26,,8,,9,,10,,3,,12,,6,,1,,7,,-6,,—,,-52,,-32,,18,,—,,—,,,,,
  Qbrexza,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-24,,—,,—,,,,,
  Fluoxetine Products,,-13,,-19,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,,,,
  Human Pharmaceutical,,—,,—,,—,,—,,9,,6,,6,,4,,-7,,2,,-18,,2,,6,,10,,—,,—,,—,,15,,—,,—,,,,,
    Anti-Infectives,,-2,,-7,,-38,,—,,—,,-15,,-6,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,,,,
      Other Anti-infectives,,—,,—,,—,,—,,—,,-41,,-25,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,,,,
      Ceclor,,—,,—,,—,,—,,—,,-11,,-5,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,,,,
      Vancocin,,—,,—,,—,,—,,—,,-1,,1,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,,,,
    Cardiovascular,,—,,—,,—,,—,,—,,5,,10,,15,,4,,11,,4,,0,,5,,-11,,—,,—,,—,,—,,—,,—,,,,,
      Other Cardiovascular,,—,,—,,—,,—,,—,,25,,61,,31,,19,,23,,-17,,6,,-17,,13,,—,,—,,—,,—,,—,,—,,,,,
      Adcirca,,—,,—,,—,,—,,—,,—,,—,,—,,—,,21,,21,,5,,7,,15,,—,,—,,—,,—,,—,,—,,,,,
      Xigris,,26,,6,,-10,,—,,—,,-21,,-18,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,,,,
      Reopro,,0,,-18,,-5,,—,,—,,-10,,-11,,-15,,-17,,-11,,-13,,-12,,-11,,-90,,—,,—,,—,,—,,—,,—,,,,,
      Effient (Prasugrel),,—,,—,,—,,—,,—,,—,,—,,—,,51,,11,,3,,0,,2,,-27,,—,,—,,—,,—,,—,,—,,,,,
  Other Immunology,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,21,,—,,—,,,,,
  Collaboration,,—,,—,,—,,—,,—,,49,,-5,,8,,-7,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,,,,
    Other,,—,,—,,—,,—,,—,,—,,4,,79,,51,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,,,,
    Actos,,—,,—,,—,,—,,—,,—,,-100,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,,,,
    Erbitux Royalty,,—,,—,,—,,—,,—,,—,,5,,2,,0,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,,,,
    Byetta,,—,,—,,—,,—,,—,,—,,-13,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,,,,
  Animal Health,,10,,8,,1,,14,,10,,10,,15,,21,,21,,6,,9,,36,,-1,,-2,,—,,—,,—,,—,,—,,—,,,,,
    Companion,,—,,—,,—,,—,,—,,—,,—,,—,,—,,19,,-4,,78,,5,,10,,—,,—,,—,,—,,—,,—,,,,,
    Food and Other,,—,,—,,—,,—,,—,,—,,—,,—,,—,,2,,13,,24,,-3,,-8,,—,,—,,—,,—,,—,,—,,,,,
Source: Bloomberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
