Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43
  Rechargeable Batteries & Photovoltaic Products,,1345.683,0.627612305404847,2050.149,0.43618632355269,506.351,0.196372344654405,1579.734,0.354128114190128,2609.628,0.272511653100231,1637.359,0.161550525269418,1771.31,0.096262107963597,1813.153,0.100248837200559,2521.836,0.0988630286757103,3127.24,0.112521671892628,2677.454,0.0486435881653158,4066.268,0.112193327983026,5904.615,0.0732037202064368,6841.527,0.0751917720578257,—,,—,,15784.339,0.112641882977873,17754.593,0.126569864984035,—,,—,,—,
  Automobile & Related Products,,798.448,0.372387694595153,1611.55,0.34287072291884,2174.641,0.84336626559758,1324.402,0.296890478200529,3246.944,0.339063681476392,5368.038,0.529639106980324,11969.092,0.650462102246487,12463.625,0.689111130474822,16323.717,0.639935389083659,19605.524,0.705429176785614,21789.329,0.395865305724981,23613.54,0.651526568848957,22839.68,0.283159790151356,27828.626,0.305850390252714,—,,—,,32157.078,0.229482768773931,43086.393,0.307156516888846,—,,—,,—,
  Reconciliation,,—,,—,,4395.079,,6558.229,,—,,9059.113,,3307.564,,14637.063,,17392.517,,18071.101,,-1883.887,,28871.015,,-1203.526,,-1326.293,,—,,—,,-7088.335,,-3711.632,,—,,—,,—,
  Corporate & Others,,—,,—,,—,,31.181,0.00698982786251508,1.556,0.000162486044840092,0.431,4.25247464918317e-05,0,,0.001,5.52897837085777e-08,0,,0.167,6.00885100154413e-06,25448.456,0.462343783724075,0,,39208.271,0.486092878208342,43792.299,0.481299067342151,—,,—,,78476.034,0.560029041342537,58805.325,0.41921445597724,—,,—,,—,
Depreciation and Amortization,,111.326,1.0,222.384,1.0,356.3,1.0,525.7,1.0,898.473,1.0,1361.873,1.0,1763.649,1.0,2249.308,1.0,2793.655,1.0,3359.329,1.0,3627.03,1.0,4314.846,1.0,5416.617,1.0,7027.569,1.0,—,,—,,9840.129,1.0,12518.675,1.0,14108.382,1.0,20370.005,1.0,43552.719,1.0
"  Automobiles, Related Products & Other Products",,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,11223.483,0.795518791594954,17537.269,0.860935920241551,40417.346,0.928009707040334
"  Mobile Handset Components, Assembly & Other Products",,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,2884.899,0.204481208405046,2832.736,0.139064079758449,3135.373,0.0719902929596657
  Mobile Handset Components Assembly & Other Products,,—,,36.101,0.162336319159652,80.515,0.22597530171204,165.24,0.314323758797793,349.173,0.388629374505411,591.212,0.434116837619954,798.873,0.452965981326216,825.122,0.36683371063456,1013.455,0.362770277647025,1585.7,0.472028789082582,805.821,0.222171032497663,1158.304,0.268446197152807,1451.779,0.268023196028074,2062.095,0.293429349466366,—,,—,,2375.951,0.241455269539657,2137.464,0.170742031405081,—,,—,,—,
  Rechargeable Batteries & Photovoltaic Products,,75.268,0.676104414063202,131.191,0.589930030937478,176.796,0.496199831602582,208.926,0.397424386532243,271.952,0.302682440095584,319.951,0.234934535011708,361.771,0.205126416877735,413,0.183612026454358,524.149,0.187621234547573,899.397,0.267731145118564,805.019,0.221949914944183,736.954,0.170794971593424,694.581,0.128231514245884,950.967,0.135319482455455,—,,—,,2328.187,0.236601268133782,3053.54,0.24391878533471,—,,—,,—,
  Automobile & Related Products,,36.058,0.323895585936798,55.092,0.247733649902871,98.989,0.277824866685378,150.069,0.285465094160167,276.742,0.308013707701845,450.105,0.330504386238658,602.701,0.34173523189705,1011.186,0.449554262911082,1256.051,0.449608487805402,874.232,0.260240065798854,2016.19,0.555879052558154,2419.588,0.560758831253769,3270.257,0.603745289726041,4014.507,0.571251168078179,—,,—,,5135.991,0.521943462326561,7327.671,0.585339183260209,—,,—,,—,
  Others,,—,,—,,—,,1.465,0.00278676050979646,0.606,0.000674477697159514,0.605,0.000444241129679493,0.304,0.000172369898999177,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
Capital Expenditures,,-2077.273,,-2103.99,,-1932.24,,-3006.812,,-5622.356,,-6079.97,,-6300.764,,-11587.149,,-10471.928,,-7786.286,,-6232.664,,-9326.866,,-11340.719,,-12384.399,,—,,—,,-19455.153,,-12565.583,,-51353.914,,-130285.926,,-140742.808,
"  Mobile Handset Components, Assembly & Other Products",,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-5413.421,0.10541399045066,-5210.486,0.0399927003627391,-4013.63,0.0285174784916896
"  Automobiles, Related Products & Other Products",,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-45940.493,0.89458600954934,-125075.44,0.960007299637261,-136729.178,0.97148252150831
  Mobile Handset Components Assembly & Other Products,,—,,-340.942,0.162045446984064,-422.364,0.218587753074152,-1180.905,0.392743211082036,-2152.59,0.382862629118469,-2518.639,0.4142518795323,-1249.138,0.19825183104779,-814.675,0.070308494350077,-953.661,0.091068330492723,-1510.529,0.193998653530066,-901.645,0.144664464505066,-2328.433,0.24964795248479,-3136.717,0.276588900580289,-1776.52,0.143448220620153,—,,—,,-3943.451,0.202694422398015,-3436.447,0.273480904149055,—,,—,,—,
  Rechargeable Batteries & Photovoltaic Products,,-1152.919,0.555015638291164,-1063.868,0.505643087657261,-940.569,0.48677648739287,-582.995,0.193891403918835,-472.25,0.0839950369560376,-706.789,0.116248764385351,-1719.049,0.272831834361674,-1412.757,0.121924469945109,-3340.338,0.318980229810595,-1801.731,0.231397998994643,-846.73,0.135853625351856,-1937.252,0.20770664015115,-2084.818,0.18383472864463,-2749.552,0.222017394626901,—,,—,,-6682.281,0.3434710073984,-4736.572,0.37694804928669,—,,—,,—,
  Automobile & Related Products,,-924.354,0.444984361708837,-699.18,0.332311465358676,-569.307,0.294635759532977,-994.47,0.330739001972854,-2997.473,0.53313468588613,-2854.542,0.469499356082349,-3332.577,0.528916334590535,-9359.717,0.807767035704814,-6177.929,0.589951439696682,-4474.026,0.574603347475292,-4484.289,0.719481910143078,-5061.181,0.54264540736406,-6119.184,0.53957637077508,-7858.327,0.634534384752946,—,,—,,-8829.421,0.453834570203586,-4392.564,0.349571046564254,—,,—,,—,
  Others,,—,,—,,—,,-248.442,0.082626383026275,-0.043,7.64803936285785e-06,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
Vehicles Sold - Worldwide,,15400,1.0,14818,1.0,15993,1.0,55038,1.0,85942,1.0,—,,2070000,1.0,521232,1.0,437000,1.0,420000,1.0,470000,1.0,373000,1.0,380000,1.0,422000,1.0,355000,1.0,520687,1.0,461399,1.0,426972,1.0,740131,1.0,1868543,1.0,3024417,1.0
  Vehicles,,15400,1.0,14818,1.0,15993,1.0,55038,1.0,85942,1.0,—,,2070000,1.0,521232,1.0,437000,1.0,420000,1.0,470000,1.0,373000,1.0,380000,1.0,422000,1.0,355000,1.0,520687,1.0,461399,1.0,426972,1.0,740131,1.0,1868543,1.0,3024417,1.0
    New Energy Vehicle,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,60000,0.157894736842105,96000,0.227488151658768,110000,0.309859154929577,247811,0.475930837528112,229506,0.497413301719336,189689,0.444265666132674,603783,0.815778558120117,1863494,0.997297894669804,3024417,1.0
      Passenger Vehicles,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,227152,0.436254410039045,219353,0.475408485930832,179054,0.41935770963904,593745,0.802216094177923,1857379,0.994025291363378,3012906,0.996193977219411
        Battery Electric Vehicles,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,103263,0.198320680178303,147185,0.318997223661083,130970,0.306741425667257,320810,0.433450294610008,911140,0.487620568539231,1574822,0.520702667654626
        Plug - In Hybrid Electric Vehicle,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,123889,0.237933729860742,72168,0.156411262269749,48084,0.112616283971783,272935,0.368765799567914,946239,0.506404722824147,1438084,0.475491309564785
      Commercial Vehicles,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,20659,0.0396764274890673,10153,0.0220048157885041,10635,0.0249079564936342,10038,0.013562463942194,6115,0.00327260330642645,11511,0.00380602278058879
        Others,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,7969,0.0153047800309975,3836,0.00831384550031534,1510,0.003536531669524,4266,0.00576384450860726,1245,0.000666294540719694,6806,0.00225035105939426
        Bus,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,12690,0.0243716474580698,6317,0.0136909702881887,9125,0.0213714248241102,5772,0.00779861943358676,4870,0.00260630876570676,4705,0.00155567172119453
    Oil-Fueled Vehicle,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,320000,0.842105263157895,326000,0.772511848341232,245000,0.690140845070423,272876,0.524069162471888,231893,0.502586698280664,237283,0.555734333867326,136348,0.184221441879883,5049,0.00270210533019577,0,
      MPV,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,141068,0.270926679559889,63018,0.13658027000492,23410,0.0548279512473886,9935,0.013423299388892,0,,0,
      SUV,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,72647,0.139521439943767,121266,0.26282241617342,174298,0.408218805917016,93012,0.125669644968256,3505,0.00187579306443577,0,
      Sedan,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,59161,0.113621042968232,47609,0.103184012102324,39575,0.092687576702922,33401,0.0451284975227358,1544,0.000826312265760007,0,
Vehicles Sold - Worldwide YTD,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,426972,1.0,740131,1.0,1868543,1.0,3024417,1.0
  Vehicles,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,426972,1.0,740131,1.0,1868543,1.0,3024417,1.0
    New Energy Vehicle,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,189689,0.444265666132674,603783,0.815778558120117,1863494,0.997297894669804,3024417,1.0
      Passenger Vehicles,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,179054,0.41935770963904,593745,0.802216094177923,1857379,0.994025291363378,3012906,0.996193977219411
        Battery Electric Vehicles,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,130970,0.306741425667257,320810,0.433450294610008,911140,0.487620568539231,1574822,0.520702667654626
        Plug - In Hybrid Electric Vehicle,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,48084,0.112616283971783,272935,0.368765799567914,946239,0.506404722824147,1438084,0.475491309564785
      Commercial Vehicles,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,10635,0.0249079564936342,10038,0.013562463942194,6115,0.00327260330642645,11511,0.00380602278058879
        Others,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,1510,0.003536531669524,4266,0.00576384450860726,1245,0.000666294540719694,6806,0.00225035105939426
        Bus,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,9125,0.0213714248241102,5772,0.00779861943358676,4870,0.00260630876570676,4705,0.00155567172119453
    Oil-Fueled Vehicle,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,237283,0.555734333867326,136348,0.184221441879883,5049,0.00270210533019577,0,
      MPV,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,23410,0.0548279512473886,9935,0.013423299388892,0,,0,
      SUV,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,174298,0.408218805917016,93012,0.125669644968256,3505,0.00187579306443577,0,
      Sedan,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,39575,0.092687576702922,33401,0.0451284975227358,1544,0.000826312265760007,0,
Vehicles Produced - Worldwide,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,427672,1.0,747540,1.0,1881669,1.0,3045231,1.0
  Vehicles,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,427672,1.0,747540,1.0,1881669,1.0,3045231,1.0
    New Energy Vehicle,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,189866,0.443952374717073,607119,0.812155871257725,1874544,0.996213467937241,3045231,1.0
      Passenger Vehicles,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,179231,0.419085186778653,597081,0.798727827273457,1870919,0.994286986712328,3033662,0.996200945018621
        Battery Electric Vehicles,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,131083,0.306503582184478,322983,0.43206116060679,917118,0.487396029801203,1589571,0.521987001971279
        Plug - In Hybrid Electric Vehicle,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,48148,0.112581604594175,274098,0.366666666666667,953801,0.506890956911125,1444091,0.474213943047342
      Commercial Vehicles,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,10635,0.0248671879384201,10038,0.0134280439842684,6115,0.0032497745352663,11569,0.00379905498137908
        Others,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,1510,0.00353074318636712,4266,0.00570671803515531,1245,0.000661646655176867,6864,0.00225401619778598
        Bus,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,9125,0.021336444752053,5772,0.00772132594911309,4870,0.00258812788008943,4705,0.0015450387835931
    Oil-Fueled Vehicle,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,237806,0.556047625282927,140421,0.187844128742275,4635,0.00246323875240544,0,
      MPV,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,23426,0.0547756224396266,11391,0.0152379805762902,0,,0,
      SUV,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,174871,0.408890458108083,93728,0.125381919362175,3177,0.0016883947176682,0,
      Sedan,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,39509,0.0923815447352176,35302,0.0472242288038098,1458,0.000774844034737247,0,
Source: Bloomberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
