Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31
  Card Services,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,12800,0.298041772417165
  Asset & Wealth Management,,—,,—,,—,,—,,4076,0.540082151848417,—,,4171,0.540635126377187,4165,0.539577665500713,4153,0.510572903860339,4178,0.538749194068343,4179,0.538739203300245,4179,0.513769363166954,4156,0.497545791931043,4155,0.497366531003112,6685,0.155656972547559
  Investment Bank,,—,,—,,—,,—,,2017,0.26725851331655,—,,2053,0.266104990278678,2051,0.265707993263376,2084,0.256208507499385,2058,0.265377176015474,2058,0.26530875338404,2058,0.253012048192771,2085,0.24961091823297,2082,0.249221929614556,3323,0.0773744382611125
  Commercial Banking,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,2650,0.0617039606957413
  Treasury & Securities Services,,—,,—,,—,,—,,947,0.125480323307274,—,,984,0.127543745949449,996,0.129032258064516,1390,0.170887632161298,1012,0.130496453900709,1013,0.130591723604486,1390,0.170887632161298,1605,0.192146534179337,1593,0.190687096001915,2006,0.0467087340210026
  Corporate,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,377,0.00877826157822432
  JPMorgan Partners,,—,,—,,—,,—,,377,,—,,377,,377,,377,,377,,377,,377,,377,,377,,—,
  Corporate/Reconciling items,,—,,—,,—,,—,,—,,—,,16,,—,,—,,—,,—,,—,,—,,—,,—,
  Reconciliation,,—,,—,,—,,—,,131,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
Assets,,713624,1.0,712702,1.0,799300,1.0,712508,1.0,712508,1.0,—,,741759,1.0,758800,1.0,755156,1.0,802603,1.0,792700,1.0,770912,1.0,801078,1.0,817763,1.0,1185167,1.0
  Investment Bank,,514153,0.710237499602855,510954,0.701630510904402,514518,0.700784387968995,511034,0.701326255578672,467582,0.66943748478818,—,,493657,0.682598108691474,494958,0.67978558155441,523675,0.67206750513347,494221,0.645518201612029,512127,0.650691823899371,510894,0.656011648869782,513983,0.661859655358021,536265,0.663571940322886,496347,0.418374537454588
  Retail Financial Services,,157275,0.217255569353945,165177,0.226817331696506,167160,0.227675452156965,165432,0.227033436352358,179275,0.256668146090741,—,,179489,0.24818619391789,179404,0.24639717404949,202358,0.259699691991786,217304,0.283827856936675,223373,0.283810431357601,215216,0.276347349984848,207575,0.267295840447916,215207,0.26629619043023,227716,0.19194349149085
  Corporate,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,204884,0.17269823073746
  Card Services,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,136753,0.115270109662247
  Commercial Banking,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,55957,0.0471665669226295
  Asset & Wealth Management,,35213,0.0486423167296803,33495,0.0459945786954265,33970,0.0462678577995459,34149,0.0468649645654811,35180,0.0503672312339828,—,,34746,0.0480446015848939,35729,0.0490709495418955,33577,0.0430916324435318,33929,0.0443157758624068,33199,0.0421815640683565,33685,0.043253106108466,35259,0.0454032712915962,35054,0.0433756646361005,39882,0.0336168311740857
  Treasury & Securities Services,,17276,0.0238646143135194,18612,0.0255575787036656,18555,0.0252723020744944,18053,0.0247753435034886,16433,0.0235271378870961,—,,15311,0.021171095805742,18018,0.0247462948542045,19590,0.0251411704312115,20165,0.0263381655888895,18351,0.0233161806746712,18993,0.0243878950369035,19757,0.0254412329024665,21623,0.0267562046107834,24831,0.0209302325581395
  Adjustment,,-34053,,-39792,,43631,,-41440,,-27903,,—,,-10955,,-1076,,-54916,,6283,,-22223,,-37431,,-3597,,-18133,,-1203,
  Corporate/Reconciling items,,10593,,12573,,10722,,13615,,31342,,—,,19416,,21557,,21444,,21693,,19224,,20737,,20321,,20477,,—,
  JPMorgan Partners,,13167,,11683,,10744,,11665,,10599,,—,,10095,,10210,,9428,,9008,,8649,,8818,,7780,,7270,,—,
Amortization of Intangible Assets,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,133,1.0
  Retail Financial Services,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,133,1.0
  Investment Bank,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,0,
Net Interest Income,,2797,1.0,2820,1.0,2976,1.0,2253,1.0,3096,1.0,—,,3182,1.0,2416,1.0,3325,1.0,3432,1.0,2133,1.0,2473,1.0,2990,1.0,3089,1.0,7307,1.0
  Card Services,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,2917,0.399206240591214
  Retail Financial Services,,1609,0.557519057519058,1685,0.580834195105136,1777,0.58015017956252,1876,0.599936040933802,2033,0.638304552590267,—,,2159,0.66267648864334,2062,0.638390092879257,2300,0.677267373380448,2423,0.694269340974212,1345,0.630567276136896,2346,0.756774193548387,2245,0.736306985897015,2307,0.734245703373647,2706,0.370329820719858
  Commercial Banking,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,608,0.0832078828520597
  Treasury & Securities Services,,362,0.125433125433125,342,0.11789038262668,350,0.114267058439438,337,0.107771026543012,314,0.0985871271585557,—,,326,0.100061387354205,427,0.132198142414861,290,0.085394581861013,312,0.0893982808022923,241,0.112986404125645,268,0.0864516129032258,313,0.102656608724172,323,0.102800763844685,418,0.057205419460791
  Investment Bank,,782,0.270963270963271,748,0.257842123405722,812,0.265099575579497,750,0.239846498241126,727,0.228257456828885,—,,649,0.199201964395335,599,0.185448916408669,690,0.203180212014134,637,0.182521489971347,431,0.202062822315987,378,0.121935483870968,374,0.122663168251886,399,0.126989178866964,389,0.0532366224168605
  Asset & Wealth Management,,133,0.0460845460845461,126,0.0434332988624612,124,0.0404831864185439,164,0.0524464342820595,111,0.034850863422292,—,,124,0.0380601596071209,142,0.0439628482972136,116,0.0341578327444052,118,0.033810888252149,116,0.0543834974214721,108,0.0348387096774194,117,0.0383732371269269,113,0.035964353914704,269,0.0368140139592172
  JPMorgan Partners,,-89,,-81,,-87,,-78,,-89,,—,,-76,,-73,,-71,,-58,,—,,-78,,-59,,-53,,—,
  Corporate/Reconciling items,,—,,—,,—,,-796,,—,,—,,—,,-741,,—,,—,,—,,-549,,—,,—,,—,
Non Interest Income,,4702,1.0,4400,1.0,4643,1.0,5470,1.0,4823,1.0,—,,4119,1.0,5284,1.0,5418,1.0,6082,1.0,4772,1.0,5955,1.0,6460,1.0,5996,1.0,6744,1.0
  Investment Bank,,2381,0.52260755048288,3027,0.580663725302129,2789,0.561167002012072,3696,0.666426253155427,2893,0.551888592140404,—,,1784,0.386147186147186,2435,0.504454112285063,3328,0.569083447332421,3620,0.564566437928883,2625,0.5466472303207,2782,0.532236464511192,3605,0.574593560726809,2717,0.480884955752212,2312,0.34282325029656
  Retail Financial Services,,956,0.209833187006146,957,0.18357951275657,1005,0.202213279678068,1003,0.180851063829787,1098,0.209462037390309,—,,1573,0.34047619047619,1112,0.230370830743733,1377,0.23546511627907,1554,0.24235807860262,859,0.178883798417326,1210,0.231490338626363,1169,0.186324513866752,1377,0.243716814159292,1094,0.162218268090154
  Asset & Wealth Management,,674,0.14793678665496,662,0.126990216765778,609,0.122535211267606,448,0.0807789397764154,630,0.120183136207554,—,,567,0.122727272727273,603,0.124922311995028,500,0.085499316005472,566,0.0882719900187149,621,0.129321116201583,661,0.126458771762005,707,0.112687280841568,692,0.122477876106195,924,0.137010676156584
  Treasury & Securities Services,,545,0.119622475856014,567,0.108766545175523,567,0.114084507042254,399,0.07194374323837,621,0.118466234261732,—,,696,0.150649350649351,677,0.140252744976176,643,0.109952120383037,672,0.104803493449782,697,0.145147855060392,574,0.10981442510044,793,0.126394644564871,864,0.152920353982301,921,0.136565836298932
  Card Services,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,854,0.126631079478055
  Corporate,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,414,0.0613879003558719
  Commercial Banking,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,225,0.0333629893238434
  JPMorgan Partners,,146,,-813,,-92,,-351,,-214,,—,,-285,,-44,,-216,,-12,,132,,166,,308,,403,,—,
  Corporate/Reconciling items,,—,,—,,-235,,275,,-205,,—,,-216,,501,,-214,,-318,,-162,,562,,-122,,-57,,—,
Provision for Loan Losses,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,836,1.0
  Card Services,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,1662,0.942176870748299
  Retail Financial Services,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,239,0.135487528344671
    Auto & Education Finance,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,95,0.0538548752834467
    Consumer & Small Business Banking and Insurance,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,79,0.0447845804988662
    Home Finance,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,65,0.0368480725623583
  Commercial Banking,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,14,0.00793650793650794
  Asset & Wealth Management,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,1,0.000566893424036281
  Treasury & Securities Services,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,0,
  Corporate,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-1,-0.000566893424036281
  Investment Bank,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-151,-0.0856009070294785
  Reconciliation,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-928,
Net Charge Off,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,863,1.0
  Card Services,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,1598,1.85168018539977
  Retail Financial Services,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,219,0.253765932792584
  Asset & Wealth Management,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,6,0.00695249130938586
  Commercial Banking,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-13,-0.015063731170336
  Investment Bank,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-16,-0.018539976825029
  Corporate,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-931,-1.07879490150637
Average Assets,,747677,1.0,752494,1.0,755669,1.0,753948,1.0,740411,1.0,760235,1.0,752714,1.0,759876,1.0,810072,1.0,796320,1.0,814923,1.0,808343,1.0,804675,1.0,835896,1.0,—,
  Investment Bank,,514153,0.710237499602855,510954,0.701630510904402,514518,0.700784387968995,511034,0.701326255578672,467582,0.66943748478818,503526,0.685704714163735,493657,0.682598108691474,494958,0.67978558155441,523675,0.67206750513347,494221,0.645518201612029,512127,0.650691823899371,510894,0.656011648869782,513983,0.661859655358021,536265,0.663571940322886,—,
  Chase Financial Services,,157275,0.217255569353945,165177,0.226817331696506,167160,0.227675452156965,165432,0.227033436352358,179275,0.256668146090741,179483,0.244421021381716,179489,0.24818619391789,179404,0.24639717404949,202358,0.259699691991786,217304,0.283827856936675,223373,0.283810431357601,215216,0.276347349984848,207575,0.267295840447916,215207,0.26629619043023,—,
  Investment Management & Private Banking,,35213,0.0486423167296803,33495,0.0459945786954265,33970,0.0462678577995459,34149,0.0468649645654811,35180,0.0503672312339828,32989,0.0449246172303863,34746,0.0480446015848939,35729,0.0490709495418955,33577,0.0430916324435318,33929,0.0443157758624068,33199,0.0421815640683565,33685,0.043253106108466,35259,0.0454032712915962,35054,0.0433756646361005,—,
  Treasury & Securities Services,,17276,0.0238646143135194,18612,0.0255575787036656,18555,0.0252723020744944,18053,0.0247753435034886,16433,0.0235271378870961,18321,0.0249496472241628,15311,0.021171095805742,18018,0.0247462948542045,19590,0.0251411704312115,20165,0.0263381655888895,18351,0.0233161806746712,18993,0.0243878950369035,19757,0.0254412329024665,21623,0.0267562046107834,—,
  Corporate/Reconciling items,,10593,,12573,,10722,,13615,,31342,,15763,,19416,,21557,,21444,,21693,,19224,,20737,,20321,,20477,,—,
  JPMorgan Partners,,13167,,11683,,10744,,11665,,10599,,10153,,10095,,10210,,9428,,9008,,8649,,8818,,7780,,7270,,—,
Total Loans (Period Average),,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,458578,1.0
  Retail Financial Services,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,198244,0.432301593185892
  Card Services,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,130366,0.284283153574746
  Commercial Banking,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,50324,0.109739237381645
  Investment Bank,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,45779,0.0998281644562103
  Asset & Wealth Management,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,25408,0.0554060596016381
  Treasury & Securities Services,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,8457,0.0184417917998683
Non Interest Expense,,5364,1.0,5374,1.0,5014,1.0,4069,1.0,5033,1.0,—,,4630,1.0,5491,1.0,5382,1.0,5670,1.0,5022,1.0,5580,1.0,5988,1.0,5704,1.0,8625,1.0
  Retail Financial Services,,1294,0.245587397988233,957,0.180361854504335,1427,0.288632686084142,1790,0.450201207243461,1555,0.314522653721683,—,,1647,0.362615587846764,1549,0.290510127531883,1748,0.328633201729648,1764,0.315225160829164,1741,0.351149657119806,2011,0.365237922266618,1999,0.337783034809057,1857,0.329488999290277,2238,0.259478260869565
    Consumer & Small Business Banking and Insurance,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,1379,0.159884057971014
    Home Finance,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,560,0.0649275362318841
    Auto & Education Finance,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,163,0.0188985507246377
    Auto Finance,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,136,0.015768115942029
  Investment Bank,,2663,0.505408996014424,2366,0.445910290237467,2213,0.447613268608414,1736,0.436619718309859,2116,0.427993527508091,—,,1647,0.362615587846764,2199,0.412415603900975,2256,0.424139875916526,2456,0.438884917798427,1826,0.368293666801129,1932,0.350889938249183,2362,0.399121324771882,2110,0.374378992193045,1924,0.223072463768116
  Card Services,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,1437,0.166608695652174
  Treasury & Securities Services,,630,0.119567280318846,1339,0.252355823595929,654,0.132281553398058,-60,-0.0150905432595573,716,0.144822006472492,—,,697,0.153456627036548,876,0.164291072768192,741,0.139311900733221,798,0.142601858470336,778,0.156918112141993,900,0.163458045768253,921,0.155626900980061,1000,0.177430801987225,1156,0.134028985507246
  Asset & Wealth Management,,682,0.129436325678497,644,0.121372031662269,650,0.131472491909385,510,0.128269617706237,557,0.112661812297735,—,,551,0.121312197269925,708,0.13278319579895,574,0.107915021620605,578,0.103288062902073,613,0.123638563937071,663,0.120414093715946,636,0.107468739439,669,0.118701206529454,884,0.102492753623188
  Corporate,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,506,0.0586666666666667
  Commercial Banking,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,480,0.0556521739130435
  JPMorgan Partners,,95,,68,,70,,93,,89,,—,,88,,37,,63,,74,,64,,74,,70,,68,,—,
  Corporate/Reconciling items,,—,,—,,—,,—,,—,,—,,—,,122,,—,,—,,—,,—,,—,,—,,—,
Net Revenue (FTE),,8494,1.0,7144,1.0,7619,1.0,—,,7919,1.0,7908,1.0,7301,1.0,7925,1.0,8863,1.0,—,,7579,1.0,—,,9450,1.0,9085,1.0,12609,1.0
  Card Services,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,1565,0.206491621585961,—,,—,,—,,3771,0.299072091363312
  Retail Financial Services,,2565,0.293310463121784,2642,0.325610056692137,2782,0.346321424125482,—,,3131,0.371543847157945,3504,0.423546476489786,3732,0.473724295506474,3174,0.3835186080232,3692,0.398316970546985,—,,1125,0.148436469191186,—,,3414,0.366191140190926,3684,0.41901728844404,3096,0.245538900785153
    Consumer & Small Business Banking and Insurance,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,599,0.079034173373796,—,,—,,—,,2076,0.16464430168927
    Home Finance,,—,,393,0.0484348040423959,448,0.0557699489605378,—,,522,0.0619437522249911,772,0.0933156049800556,974,0.123635440467124,651,0.0786611889801837,1148,0.123853705901392,—,,282,0.037208074943924,—,,813,0.0872036897994208,965,0.109758871701547,455,0.0360853358712031
    Auto & Education Finance,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,216,0.0284998020847077,—,,—,,—,,397,0.0314854469030058
    Auto Finance,,—,,133,0.0163914222331772,136,0.0169301630773061,—,,171,0.0202919188323247,167,0.0201861477094162,167,0.0211982736735212,191,0.0230787820202997,198,0.0213615276728881,—,,28,0.00369441878875841,—,,166,0.0178054274375201,218,0.0247952684258417,168,0.013323816321675
    Cardmember Services,,—,,1061,0.13076164653685,1135,0.141292169799577,—,,1353,0.160555357778569,1492,0.180345702888916,1563,0.198400609291698,1584,0.191396810053166,1461,0.157622181465099,—,,—,,—,,1562,0.1675426364904,1592,0.181073703366697,—,
    Regional Banking Group,,—,,759,0.0935420261276805,737,0.0917465454998133,—,,731,0.0867449863533879,726,0.0877553487247673,689,0.0874587458745875,649,0.0784195263412276,630,0.0679684971410077,—,,—,,—,,635,0.0681111230290679,654,0.074385805277525,—,
    Middle Markets,,—,,263,0.0324131131377865,298,0.0370969749782149,—,,334,0.0396345081286342,329,0.0397679197389097,326,0.0413810611830414,504,0.0608989850169164,362,0.0390549142302298,—,,—,,—,,343,0.0367907325968036,357,0.0406050955414013,—,
    Other Consumer Services,,—,,33,0.00406704461424698,28,0.00348562181003361,—,,20,0.00237332384003797,18,0.0021757524477215,13,0.00165016501650165,-405,-0.0489366843885935,-107,-0.0115438558636315,—,,—,,—,,-105,-0.0112624691622868,-102,-0.0116014558689718,—,
  Investment Bank,,4466,0.510691823899371,3775,0.465245255114617,3601,0.448275862068966,—,,3620,0.429571615046873,3093,0.373866795600145,2433,0.308834729626809,3253,0.393064282261962,4010,0.432624878627684,—,,2792,0.368386330650482,—,,3979,0.426793950445136,3116,0.354413102820746,2701,0.21421207074312
    Investment Banking - Fixed Income,,—,,—,,—,,—,,—,,—,,—,,—,,1966,0.212104865681303,—,,1451,0.191450059374588,—,,2065,0.221495226858307,1550,0.176296633303003,1115,0.0884288999920692
    Investment Banking,,—,,—,,—,,—,,—,,—,,—,,—,,620,0.0668896321070234,—,,639,0.0843119145005937,—,,682,0.0731524187493296,883,0.100432211101001,911,0.0722499801728924
      Debt Underwriting,,—,,—,,—,,—,,—,,—,,—,,—,,353,0.038083935699644,—,,305,0.0402427760918327,—,,358,0.0383996567628446,394,0.0448134667879891,468,0.0371163454675232
      Advisory,,—,,—,,—,,—,,—,,—,,—,,—,,160,0.017261840543748,—,,161,0.0212429080353609,—,,147,0.0157674568272015,268,0.0304822565969063,273,0.0216512015227219
      Equity Underwriting,,—,,—,,—,,—,,—,,—,,—,,—,,107,0.0115438558636315,—,,173,0.0228262303734002,—,,177,0.0189853051592835,221,0.0251364877161055,170,0.0134824331826473
    Equities,,—,,—,,—,,—,,—,,—,,—,,—,,431,0.0464990829647211,—,,312,0.0411663807890223,—,,673,0.072187064249705,193,0.0219517743403094,455,0.0360853358712031
    Credit Portfolio,,—,,—,,—,,—,,—,,—,,—,,—,,394,0.0425072823389794,—,,390,0.0514579759862779,—,,347,0.0372197790410812,315,0.035828025477707,220,0.0174478547069554
    Global Treasury,,—,,—,,—,,—,,—,,—,,—,,—,,599,0.0646240155356565,—,,—,,—,,212,0.0227394615467124,175,0.0199044585987261,—,
  Treasury & Securities Services,,907,0.103716409376787,909,0.112028592556076,917,0.114154114278601,—,,935,0.110952889521775,985,0.11906200894476,1022,0.12972835745113,1104,0.133397776703722,926,0.0999029021469414,—,,906,0.119540836521969,—,,1106,0.118631341842754,1187,0.135009099181074,1339,0.106193988420969
    Treasury Services,,—,,—,,—,,—,,—,,—,,—,,—,,474,0.0511382026108534,—,,303,0.0399788890354928,—,,535,0.0573849619221281,544,0.0618744313011829,629,0.0498850027757951
    Investor Services,,—,,—,,—,,—,,—,,—,,—,,—,,341,0.0367892976588629,—,,370,0.048819105422879,—,,399,0.0427973828166899,455,0.0517515923566879,404,0.0320406059164089
    Institutional Trust Services,,—,,—,,—,,—,,—,,—,,—,,—,,199,0.0214694141762865,—,,233,0.0307428420635968,—,,258,0.0276734956559048,274,0.031164695177434,306,0.0242683797287652
    Other-Treasury & Securities Services,,—,,—,,—,,—,,—,,—,,—,,—,,-88,-0.00949401229906139,—,,—,,—,,-86,-0.00922449855196825,-86,-0.00978161965423112,—,
  Asset & Wealth Management,,807,0.0922813036020583,788,0.0971160956371703,733,0.0912485995269513,—,,741,0.0879316482734069,691,0.0835247189653088,691,0.0877126174155877,745,0.0900193330111165,641,0.0691552486783903,—,,760,0.100277081409157,—,,824,0.0883835675211842,805,0.0915605095541401,1193,0.0946149575699897
    Private Bank,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,364,0.0480274442538593,—,,—,,—,,383,0.0303751288761995
    Institutional,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,181,0.0238817785987597,—,,—,,—,,287,0.0227615195495281
    Global Funds,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,195,0.0257289879931389,—,,—,,—,,272,0.0215718930922357
    Private Client Services,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,20,0.00263887056339887,—,,—,,—,,251,0.0199064160520263
  Corporate,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,349,0.0460482913313102,—,,—,,—,,347,0.0275200253786978
  Commercial Banking,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,82,0.0108193693099353,—,,—,,—,,162,0.012847965738758
  JPMorgan Partners,,57,,-894,,-179,,—,,-303,,-179,,-361,,-111,,-287,,—,,—,,—,,249,,350,,—,
  Corporate/Reconciling items,,-308,,-76,,-235,,—,,-205,,-186,,-216,,-240,,-119,,—,,—,,—,,-122,,-57,,—,
Net Interest Income (FTE),,—,,—,,2976,1.0,2253,1.0,3096,1.0,3125,1.0,3182,1.0,2416,1.0,3325,1.0,3432,1.0,2133,1.0,2473,1.0,2990,1.0,3089,1.0,7307,1.0
  Card Services,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,2917,0.399206240591214
  Retail Financial Services,,—,,—,,1777,0.58015017956252,1876,0.599936040933802,2033,0.638304552590267,2141,0.667394014962593,2159,0.66267648864334,2062,0.638390092879257,2300,0.677267373380448,2423,0.694269340974212,1345,0.630567276136896,2346,0.756774193548387,2245,0.736306985897015,2307,0.734245703373647,2706,0.370329820719858
  Commercial Banking,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,608,0.0832078828520597
  Treasury & Securities Services,,—,,—,,350,0.114267058439438,337,0.107771026543012,314,0.0985871271585557,323,0.10068578553616,326,0.100061387354205,427,0.132198142414861,290,0.085394581861013,312,0.0893982808022923,241,0.112986404125645,268,0.0864516129032258,313,0.102656608724172,323,0.102800763844685,418,0.057205419460791
  Investment Bank,,—,,—,,812,0.265099575579497,750,0.239846498241126,727,0.228257456828885,638,0.198877805486284,649,0.199201964395335,599,0.185448916408669,690,0.203180212014134,637,0.182521489971347,431,0.202062822315987,378,0.121935483870968,374,0.122663168251886,399,0.126989178866964,389,0.0532366224168605
  Asset & Wealth Management,,—,,—,,124,0.0404831864185439,164,0.0524464342820595,111,0.034850863422292,106,0.0330423940149626,124,0.0380601596071209,142,0.0439628482972136,116,0.0341578327444052,118,0.033810888252149,116,0.0543834974214721,108,0.0348387096774194,117,0.0383732371269269,113,0.035964353914704,269,0.0368140139592172
  JPMorgan Partners,,—,,—,,-87,,-78,,-89,,-83,,-76,,-73,,-71,,-58,,—,,-78,,-59,,-53,,—,
  Corporate/Reconciling items,,—,,—,,—,,-796,,—,,—,,—,,-741,,—,,—,,—,,-549,,—,,—,,—,
Income Tax (FTE),,—,,—,,—,,—,,—,,—,,—,,—,,722,1.0,940,1.0,802,1.0,1131,1.0,973,1.0,-527,,1003,1.0
  Retail Financial Services,,—,,—,,—,,—,,—,,—,,—,,—,,369,0.362119725220805,493,0.392515923566879,104,0.129675810473815,476,0.344677769732078,240,0.225776105362183,362,0.400885935769657,501,0.49950149551346
  Investment Bank,,—,,—,,—,,—,,—,,—,,—,,—,,568,0.557409224730128,673,0.535828025477707,449,0.559850374064838,740,0.53584359160029,697,0.655691439322672,433,0.479512735326689,344,0.342971086739781
  Card Services,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,110,0.13715710723192,—,,—,,—,,251,0.25024925224327
  Commercial Banking,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,44,0.0548628428927681,—,,—,,—,,124,0.123629112662014
  Asset & Wealth Management,,—,,—,,—,,—,,—,,—,,—,,—,,22,0.0215897939156035,29,0.0230891719745223,47,0.0586034912718204,49,0.0354815351194786,63,0.0592662276575729,47,0.0520487264673311,111,0.110667996011964
  Treasury & Securities Services,,—,,—,,—,,—,,—,,—,,—,,—,,60,0.0588812561334642,61,0.0485668789808917,53,0.0660847880299252,116,0.0839971035481535,63,0.0592662276575729,61,0.0675526024363234,44,0.0438683948155533
  Corporate,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-5,-0.00623441396508728,—,,—,,—,,-372,-0.370887337986042
  JPMorgan Partners,,—,,—,,—,,—,,—,,—,,—,,—,,-127,,-56,,—,,143,,64,,95,,—,
  Corporate/Reconciling items,,—,,—,,—,,—,,—,,—,,—,,—,,-170,,-260,,—,,-393,,-154,,-1525,,—,
Pretax Income FTE,,—,,—,,—,,—,,—,,—,,—,,—,,2122,1.0,—,,2430,1.0,—,,2903,1.0,2715,1.0,3162,1.0
  Retail Financial Services,,—,,—,,—,,—,,—,,—,,—,,—,,1017,0.376248612652608,—,,285,0.117283950617284,—,,667,0.235356386732534,982,0.402459016393443,1323,0.418406072106262
  Investment Bank,,—,,—,,—,,—,,—,,—,,—,,—,,1465,0.541990381058084,—,,1142,0.469958847736626,—,,1807,0.637614678899083,1136,0.465573770491803,971,0.307084123972169
  Card Services,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,309,0.12716049382716,—,,—,,—,,672,0.212523719165085
